"id","a39","a38","a37","a36","a35","a34","a33","a32","a31","a30","a29","a28","a27","a26","a25","a24","a23","a22","a21","a20","a19","a18","a16","a15","a14","a13","a12","a11","a10","a9","a8","a7","a6","a5","a4","a3","a2","a1","a17","label","degree","betweenness","clustering.coefficient","bonacich","label"
324,"90","93.55","40","35","0.9","2.5","0","0","32","60","2000","8","32","0.625","80","14","0.133","50","55","1910","NorthUS","TABLOID","815","WoodHoe70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G55","19901002",1,1,7465,24.2483599837737,0.998439470777046,396426120367,0.640602808985124
325,"90","93.55","40","35","1","2.5","0","0","32","60","2000","8","30","0.5","76","14.5","0.367","48","55","1910","NorthUS","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G55","19901002",1,1,7810,24.2483599837737,0.998447354730508,-460112203638,0.624712840315556
326,"90","93.55","40","34","1.1","2.5","0","0.75","37.5","52.1","1650","10.4","22","1","89","17","0.267","50","55","1910","NorthUS","TABLOID","821","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25441","TVGUIDE","X753","19901003",3,1,6778,0,0.999135898890024,597875072438,0.640239197977155
327,"90","96.97","40","35","0.9","3","0","0","38.1","52.2","1900","9.7","32","0.25","78","17","0.2","50","55","1911","mideuropean","TABLOID","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G150","19901002",1,1,7135,24.2483599837737,0.998434901768569,-434269012867,0.656431291581423
328,"90","93.55","40","30","1","1.7","0","2","33.3","66.7","2050","0","35","0.8125","70","16","0.2","48","42.5","1910","CANADIAN","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34754","TOYSRUS","X271","19901001",1,0,7108,187.120588613114,0.998414078886786,489097576478,0.678252752869668
329,"90","93.55","40","30","1","2.5","0","0","36.2","60.2","2050","3.6","30","0.875","76","15","0.2","48","42.5","1910","CANADIAN","TABLOID","824","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34754","TOYSRUS","X251","19901001",4,0,7162,12.4957172790832,0.999119942198032,-1306095501514,0.716271132299799
330,"90","106.25","40","33","1.2","2.7","0","4","37.5","62.5","2225","0","20","0.75","76","14.5","0.233","48","35","1911","mideuropean","TABLOID","827","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","36578","WALMART","X326","19900926",4,0,6861,340.228372779813,0.999137953921985,2064011505593,0.707940692765433
331,"90","106.25","40","33","1.2","2","0","4","37.5","62.5","2225","0","20","0.75","74","14.5","0.3","48","35","1911","mideuropean","TABLOID","827","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","36578","WALMART","X206","19900926",1,0,7004,0,0.998424700860044,-5328499298652,0.669502414430395
332,"90","100","40","30","0.8","2.8","0","0","34.6","57.7","?","7.7","35","0.75","88","15","0.233","48","30","1910","CANADIAN","SPIEGEL","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34551","TARGET","R9","19900926",4,0,7334,41.0712230760283,0.999658358738079,6278488315963,0.760965181594094
333,"90","96.97","40","40","0.7","2.5","0","0","22","43.5","2000","34.5","25","0.625","88","14.5","0.433","49","47.5","1911","NorthUS","TABLOID","821","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","?","YES","KEY","YES","25440","TVGUIDE","X820","19900926",1,0,6848,0,0.998328940752172,-413704425180,0.656987540899064
334,"90","96.97","40","40","0.7","2.5","0","0","38.8","55.6","1600","5.6","?","1","76","14","0.367","48","60","1911","NorthUS","CATALOG","813","Motter70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47105","MODMAT","F337","19900924",1,0,7277,398.565548608029,0.998321904248601,-354926506922,0.686841477756024
335,"90","96.97","40","40","0.7","2.1","4","0","40.2","44.6","1600","15.2","?","1","72","16","0.4","48","60","1911","NorthUS","CATALOG","813","Motter70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47105","MODMAT","F126","19900924",2,0,6270,661.681373496639,0.999605582434162,-99388076319,0.708871151897164
336,"100","114.3","40","35","0.8","2.5","0","0","33.8","48.7","1700","17.5","30","0.75","76","15.2","0.3","52","47.5","1911","NorthUS","TABLOID","816","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G71","19901006",4,1,7777,0,0.999604669166039,-714522715262,0.578814180994284
337,"100","107.4","40","34","1","3","0","3","45.7","54.3","1700","0","40","0.625","80","16.8","0.333","52","42.5","1911","NorthUS","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38059","CASLIVING","M74","19901007",3,0,7337,0,0.999599235425456,1306054743057,0.756176336213147
338,"100","114.3","40","35","0.8","2.5","0","0","32.1","45.9","1500","22.0","25","0.75","72","15","0.3","53","47.5","1911","mideuropean","TABLOID","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G67","19901007",4,1,7807,0,0.999591876554465,-2478478187019,0.578172346587782
339,"100","114.3","40","35","0.5","2.5","0","0","35.0","48.5","1800","16.5","28","0.75","85","14","0.333","58","47.5","1911","mideuropean","TABLOID","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G84","19901004",1,1,7837,24.2483599837737,0.998441340645901,5903054036606,0.623796156706655
340,"90","93.55","40","35","0.9","3","0","0","30","60","1600","10","24","0.25","76","18","0.233","48","55","1910","mideuropean","TABLOID","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36197","KMART","G150","19901001",1,1,7170,24.2483599837737,0.99843089765385,-9725019587321,0.654934701158605
341,"100","107.4","40","35","0.4","2.5","0","1","41.9","58.1","1800","0","40","0.625","80","16.5","0.333","52","30","1911","CANADIAN","TABLOID","821","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","38218","BRENDLS","X828","19901005",3,1,7607,0,0.99914356909577,3318261746271,0.60384963435887
342,"100","103.125","40","34","0.7","3","0","0","41.2","58.8","1700","0","45","0.625","70","18","0.233","52","42.5","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38059","CASLIVING","M65","19901007",1,0,7771,131.067501740466,0.998365551576207,4258538360851,0.7102505138659
343,"100","114.29","40","34","1","2.5","0","4","39.3","44.6","1500","16.1","25","0.625","65","14","0.3","54","47.5","1911","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25443","TVGUIDE","X367","19901010",3,1,7606,0,0.999118529980733,-4742420013946,0.6049322455509
344,"100","114.29","40","38.5","1","2.7","0","2","36.1","51.5","1391","12.4","50","0.625","80","?","0.333","46","60","1911","mideuropean","CATALOG","802","Albert70","YES","XYLOL","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38240","SERVMERCH","T178","19901017",3,0,6370,0,0.99959218754111,394115220412,0.698314082630776
345,"100","114.29","40","38.5","0.7","2.7","0","0","33.3","47.6","1391","19","50","0.625","70","?","0.333","46","60","1911","mideuropean","CATALOG","802","Albert70","YES","XYLOL","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38240","SERVMERCH","T200","19901017",1,0,6679,170.842647886536,0.998365269150032,-624998134905,0.654041298125983
346,"100","114.29","40","30","0.7","2.5","0","0","41.2","58.8","2500","0","28","0.25","74","14","0.3","50","35","1911","NorthUS","SPIEGEL","816","WoodHoe70","YES","LINE","NO","UNCOATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34522","TARGET","R34","19901010",4,0,7998,0,0.99958136647756,1882923477301,0.799920847975374
347,"100","114.29","40","30","0.5","2.5","0","2","41.2","58.8","2500","0","25","0.25","74","13","0.3","50","40","1911","NorthUS","SPIEGEL","816","WoodHoe70","YES","LINE","NO","UNCOATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34522","TARGET","R15","19901010",1,0,7873,24.2483599837737,0.998387198256553,-2601254012661,0.714782011107307
348,"100","110.7","40","33","1.5","2.0","0","0","35","50","2290","15","30","0.75","85","14","0.333","53","30","1911","CANADIAN","TABLOID","827","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34587","AMES","X420","19901008",1,0,7666,0,0.998424965887975,258914835095,0.704647151593679
349,"100","110.7","40","33","1","2.5","0","0","35","50","2290","15","30","0.75","80","15","0.3","53","30","1911","CANADIAN","TABLOID","827","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34587","AMES","X389","19901008",4,0,8081,66.1188877349324,0.999133770572949,808326564130,0.776004215674702
350,"100","114.29","40","30","1.2","2.5","0","3","40","60","2100","0","30","0.8125","80","16.3","0.333","54","30","1911","CANADIAN","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34756","TOYSRUS","X37","19901014",1,0,7587,0,0.998404408673854,-344644213059,0.699116219912505
351,"100","114.29","40","30","1.2","2.5","0","1.5","36.1","60.2","2100","3.6","30","1.25","72","14.9","?","54","30","1911","CANADIAN","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34756","TOYSRUS","X771","19901014",4,0,7130,0.0476190476190476,0.999103218507067,955384331639,0.713161242608683
352,"100","100","40","30","1.1","2.5","0","0","37.5","62.5","2000","0","?","0.75","75","13","0.367","43","35","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34996","WOOLWRTH","G465","19901027",4,1,8461,0,0.998868853330545,187888654910,0.581117238205687
353,"100","98.3","40","34","1","2.5","0","0","39.4","53.2","1500","7.4","28","0.75","71","15","0.267","43","52.5","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25445","TVGUIDE","X185","19901101",3,1,8126,0,0.999148632092865,3366395856465,0.583090816495388
354,"100","100","40","40","1","2","0","0","41.7","46.3","2100","12","30","0.75","78","16","0.2","43","65","1910","NorthUS","TABLOID","828","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36165","KMART","X199","19901102",1,1,8196,0,0.998424046844879,-1813618291304,0.609620982351877
355,"100","100","40","40","1","2.5","0","0","34","48.5","2250","17.5","25","1.125","100","17.5","0.233","42","65","1910","NorthUS","TABLOID","828","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36165","KMART","X251","19901031",4,0,7943,57.2459314737336,0.999117316830372,354482500708,0.765423678675496
356,"100","100","40","40","1","2.5","0","1","35","50","2250","15","22","1","80","17","0.2","42","65","1910","NorthUS","TABLOID","828","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36165","KMART","X199","19901031",1,0,7976,0,0.998396860339832,417126064710,0.720731411041964
357,"100","96.77","40","33","1.2","2.9","0","2","37.5","62.5","2180","0","?","0.9375","76","16","0.2","43","37.5","1910","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34588","AMES","G519","19901102",4,1,7687,0,0.99959689131497,-3129821645201,0.582526305564167
358,"?","?","?","30","1","2.8","0","0","38.1","61.9","2000","0","30","0.625","73","16.1","?","42","?","?","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KeY","?","36059","WARDS","G459","19901023",1,1,6306,0,0.998380374552727,1104443813242,0.702844427260147
359,"100","100","40","30","1.1","2.5","0","0","37.5","62.5","2000","0","?","0.75","75","13","0.367","43","35","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34996","WOOLWORTH","G465","19901027",4,1,8468,0,0.998869568882107,991531258161,0.580823964552987
360,"100","101.67","40","30","0.9","1.7","0","0","37.5","62.5","2150","0","32","0.375","78","15.9","0.3","42","35","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34996","WOOLWORTH","G3","19901030",4,1,7935,0,0.99887937072356,1483806488877,0.601376213371891
361,"100","96.77","40","33","1","2.5","0","0","37.2","58.1","2000","4.7","25","0.75","85","15.5","0.233","43","40","1910","CANADIAN","TABLOID","815","WoodHoe70","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34588","AMES","G98","19901031",1,1,8175,24.2483599837737,0.99845245187316,-4130769164260,0.60887484264709
362,"100","96.77","40","33","0.8","2.4","0","2","40.7","58.3","2180","1","?","0.9375","78","17.2","0.267","43","40","1910","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34588","AMES","G625","19901102",1,1,7512,24.2483599837737,0.998448740518572,9664972980321,0.63801057896161
363,"100","96.77","40","34","1","2.5","0","0","38.1","47.6","1600","14.3","30","0.625","72","17","0.267","43","50","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25466","TVGUIDE","X129","19901107",3,1,8177,0,0.999148031949256,-10146763568640,0.581169904479195
364,"100","100","40","34","1","2.5","0","2","35.1","46.3","1800","18.5","20","0.4375","73","17","0.2","42","50","1911","NorthUS","TABLOID","821","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25477","TVGUIDE","X243","19901114",3,1,7485,0,0.999148979495546,17080318309201,0.608667147729415
365,"100","96.77","40","40","1","3","0","0","40.6","55","1726","4.4","52","0.75","76","13.5","0.2","43","40","1910","CANADIAN","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47106","MODMAT","T281","19901108",1,0,8048,24.2483599837737,0.998383539210009,-15671548473858,0.724764062578864
366,"100","96.77","40","35","1.1","2.6","0","0.5","40","59.5","2400","0.5","35","0.3125","79","16.4","0.267","43","40","1910","NorthUS","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34716","HILLS","G81","19901105",4,0,7484,13.6244066977613,0.99961581603759,7435258156455,0.767236029213619
367,"100","100","40","35","1","3","0","0","40","59.5","0","0.5","24","0.25","70","15","0.233","51","40","1910","NorthUS","TABLOID","816","WoodHoe70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34716","HILLS","G81","19901109",4,1,7909,0,0.999610796271273,-14982086785118,0.573652320187053
368,"100","100","40","30","0","0","0","0","37.5","62.5","1500","0","28","0.75","80","13","0.2","43","32.5","1910","CANADIAN","TABLOID","815","WoodHoe70","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34997","WOOLWORTH","G462","19901108",1,1,8181,24.2483599837737,0.998458349236284,15890019987038,0.608376079804181
369,"100","96.77","40","35","0.9","?","0","5","37.5","62.5","2400","0","34","0.5","81","15.6","0.233","43","40","1910","NorthUS","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34716","HILLS","G108","19901105",1,0,7954,131.067501740466,0.998434878100096,-4552004802719,0.724913720537717
370,"100","96.77","40","35","0.9","2.5","0","5","37.5","62.5","2400","0","32","0.5","80","15.8","0.2","43","37.5","1910","NorthUS","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34716","HILLS","G640","19901107",3,0,8044,2.3720817455587,0.999627051218299,2237215361343,0.806688545838342
371,"100","101.67","40","30","1","2.5","0","0","36.9","52.6","1660","10.5","25","1","75","14.9","0.267","42","45","1910","CANADIAN","SPIEGEL","827","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34553","TARGET","O28","19901105",1,0,8165,0,0.998424652943068,-11987599706001,0.733646329230251
372,"100","101.67","40","30","?","?","0","0","38.1","54.3","?","7.6","20","?","80","14","0.2","42","45","1910","CANADIAN","SPIEGEL","827","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34553","TARGET","O21","19901105",4,0,7711,216.813997110943,0.999133425478689,13158031025771,0.755720380625721
373,"100","103.33","40","35","1.3","2.5","0","0","45.9","51","2200","3.1","30","0.75","80","16","0.2","43","45","1910","NorthUS","TABLOID","828","Motter94","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36166","KMART","X127","19901107",1,0,8360,24.73409832015,0.998439427967794,-6296355985836,0.747229741200432
374,"100","96.77","40","35","1.3","2.5","0","0","44.3","50.6","2200","5.1","30","0.75","72","15.5","0.2","43","50","1910","NorthUS","TABLOID","828","Motter94","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","36166","KMART","X374","19901107",4,0,8166,198.105604599759,0.999151436685067,15918898483651,0.786852574691048
375,"100","96.77","40","40","0.7","3","0","0","37.5","62.5","1386","0","45","0.75","90","13.6","0.233","45","40","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47106","MODMAT","F601","19901106",3,1,7635,0,0.999623414174895,-4269486137559,0.583487921553741
376,"100","96.77","40","40","1","2.5","0","0","37.5","62.5","1650","0","55","0.75","65","15","0.2","42","40","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47106","MODMAT","F601","19901113",3,1,8125,0,0.999621830683283,2981975992091,0.565364673306619
377,"100","96.875","40","38","1","3","0","0","41.6","56.2","1800","2.2","20","0.625","74","14","0.267","43","50","1910","NorthUS","TABLOID","821","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","34442","BRENDLS","X795","19901117",3,1,7647,83.7976441457839,0.99915120879826,-18953641590490,0.600476848984796
378,"100","100","40","30","1.3","2.5","0","0","35.8","53.4","2000","10.8","28","0.75","74","16.2","0.2","47","50","1910","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34997","WOOLWORTH","G604","19901114",4,1,8221,0,0.999587285774248,-23779828947276,0.563178819268817
379,"100","100","40","30","1.2","2.6","0","1","32","68","1800","0","35","0.75","92","16","0.267","47","50","1910","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34997","WOOLWORTH","G5","19901115",1,1,7988,24.2483599837737,0.9984566367176,46941730816669,0.61659309610902
380,"100","100","40","30","0.8","2.4","0","0","37.5","62.5","2189","0","28","0.3125","88","16.1","0.267","47","32.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34759","TOYSRUS","W357","19901125",1,0,7561,24.2483599837737,0.998441862707738,-64386187770999,0.700329552430823
381,"100","100","40","30","1.25","2.5","0","5","41.9","58.1","2189","0","29","0.3125","79","20","0.2","47","32.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34759","TOYSRUS","W364","19901125",1,0,7363,131.067501740466,0.99844405802769,130244197649923,0.692085095927798
382,"100","100","40","33","0.9","3","0","5","37.5","48.1","2125","14.4","28","0.5","78","18.1","0.3","43","70","1910","NorthUS","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34781","JCP","G60","19901119",1,0,7837,131.067501740466,0.998435659020066,-140151939442681,0.718108838380665
383,"100","100","40","33","0.6","1.75","0","3","37.6","46.5","2125","15.9","28","0.8175","77","16","0.233","43","70","1910","NorthUS","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34781","JCP","G412","19901119",4,0,7547,22.673204319182,0.999610386950652,258766794730626,0.771315229614579
384,"100","100","40","30","0.8","2","0","0","41.2","58.8","2189","0","24","0.8125","78","16.53","0.2","47","40","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34759","TOYSRUS","W406","19901125",4,0,7695,22.673204319182,0.999594890391715,-430930277702719,0.780272641290437
385,"100","100","40","30","1","2.1","0","0","33.3","66.7","1800","0","25","0.625","94","14","0.233","45","32.5","1910","CANADIAN","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34997","WOOLWORTH","G628","19901116",1,1,8313,24.2483599837737,0.998448235959191,427983920936492,0.603348538075561
386,"100","100","40","30","0","0","0","0","37.5","62.5","1700","0","34","0.5","88","15","0.267","47","40","1911","CANADIAN","SPIEGEL","815","WoodHoe70","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","34259","TOYSRUS","W395","19901124",1,1,7256,24.2483599837737,0.998441057288907,-181010760069259,0.650321676899086
387,"100","100","40","40","1","2.5","0","0","46.1","53.9","1800","0","50","0.75","70","15","0.3","46","40","1911","NorthUS","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47106","MODMAT","T281","19901120",1,1,8439,24.2483599837737,0.998367637136618,-93281872250131,0.601535496928605
388,"100","100","40","40","1","2.5","0","0","39.8","60.2","1800","0","45","0.75","70","14","0.233","50","40","1911","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47106","MODMAT","F601","19901121",3,1,7984,0,0.999603490034072,100015023269166,0.571160704275897
389,"100","100","40","34","1","2.5","0","0","36.9","48.5","1800","14.6","20","0.75","78","15","0.2","41","45","1911","NorthUS","TABLOID","821","Motter94","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25447","TVGUIDE","X760","19901114",1,0,8310,0,0.99841932178188,-79356709519520,0.742197074844532
390,"100","100","40","35","1","2.5","0","8","37.8","51","1800","11.2","20","1","75","14","0.2","42","45","1910","NorthUS","SPIEGEL","827","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34554","TARGET","O1","19901115",1,0,8120,0,0.998419806794191,-35999704354435,0.730637193098162
391,"100","100","40","35","2","3","0","8","41.1","58.9","1800","0","20","1","75","14","0.333","42","45","1911","NorthUS","SPIEGEL","827","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34554","TARGET","O14","19901115",4,0,7639,155.728874999196,0.999118931369109,157185473739051,0.748583250749556
392,"100","100","40","35","1.4","2.5","0","4","37.5","62.5","2300","0","40","1","78","15.8","0.333","41","45","1910","SCANDANAVIAN","TABLOID","828","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","?","KEY","NO","36167","KMART","X770","19901113",1,0,7716,0,0.998400066940391,-103192535219721,0.706034734583888
393,"100","96.77","40","35","1.1","2.5","0","4","31.4","47.6","2300","21","32","1","74","14.6","0.2","41","45","1910","SCANDANAVIAN","TABLOID","828","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","?","KEY","NO","36167","KMART","X766","19901113",4,0,7246,0,0.999097566456355,153063997676763,0.719525513554886
394,"100","106.25","40","34","0.9","2.5","0","0","41.2","58.8","1800","0","20","0.625","72","14.8","0.4","42","45","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25450","TVGUIDE","X001","19901206",3,0,8335,166.846014642974,0.999156153899332,-240648747577422,0.798208481982127
395,"100","106.25","40","38","1","2.5","0","0","36.4","52.1","1650","11.5","33","0.75","88","16","0.267","42","50","1910","mideuropean","TABLOID","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36805","LURIAS","G81","19901206",4,0,8013,0,0.99961724209333,229069221656009,0.803631652703937
396,"100","106.25","40","38","1","2.6","0","5","27.5","62.5","1600","0","30","0.75","88","17","0.3","42","50","1910","mideuropean","TABLOID","815","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36805","LURIAS","G5","19901206",1,1,7650,24.2483599837737,0.998423369347739,-407045473234228,0.632908869469978
397,"100","100","40","38","1","2.5","0","0","44.5","55.5","1650","0","35","1","90","15","0.233","42","50","1910","mideuropean","TABLOID","815","WoodHoe70","YES","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","36805","LURIAS","G5","19901206",1,1,8098,24.2483599837737,0.998428572803198,548412489064844,0.613123410340075
398,"100","106.25","40","34","0.9","2.5","0","0","36.2","60.2","1800","3.6","20","0.625","73","15.5","0.367","42","50","?","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25450","TVGUIDE","X019","19901206",1,0,7874,24.73409832015,0.99842086140573,-359468459844933,0.716815359326707
399,"100","106.25","40","40","0.5","2.5","0","0","?","?","1200","?","33","0.625","84","20","0.3","43","45","1910","NorthUS","CATALOG","815","WoodHoe70","YES","LINE","NO","COVER","UNCOATED","GALLATIN","?","YES","KEY","YES","38120","AUSTADS","T351","19901208",1,1,7423,0,0.998310671065237,4054142730579,0.649139561289214
400,"100","100","40","30","1","2","0","3","41.2","58.8","1500","0","40","0.8125","70","15","0.3","42","45","1910","CANADIAN","TABLOID","824","Motter94","NO","LINE","NO","UNCOATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34692","ECKERDS","X304","19901209",1,1,8003,0,0.998413396460557,336183747747142,0.618260681667887
401,"100","100","40","40","0.9","2.5","0","0","37.5","62.5","1750","0","32","0.5","84","12.7","0.2","42","40","1910","NorthUS","SPIEGEL","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35001","SHEPLERS","W30","19901209",4,0,8248,0.33735157270784,0.999620019615387,-62231986112664,0.821298152606251
402,"100","106.25","40","40","0.6","2","0","0","36.9","52.6","1550","10.5","20","0.625","64","15.5","0.333","42","40","1910","?","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","23048","GUIDEPOSTS","X220","19901209",3,0,7814,254.818472014101,0.998413247142634,137353683748054,0.718453424244366
403,"100","106.25","40","40","1","2.5","0","0","37.5","62.5","1550","0","20","0.625","78","16","0.333","42","40","1910","?","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","23048","GUIDEPOSTS","X809","19901209",1,0,8741,0,0.998389862544013,-309461795483205,0.767917228828911
