"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"M65","CASLIVING",38059,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,42.5,52,0.233,18,70,0.625,45,0,1700,58.8,41.2,0,0,3,0.7,34,40,103.125,100,0,9632,9,1,-25063343762127,0.729058572777169
"X367","TVGUIDE",25443,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1911,47.5,54,0.3,14,65,0.625,25,16.1,1500,44.6,39.3,4,0,2.5,1,34,40,114.29,100,1,9866,14,1,-38521395504300,0.609693845462873
"T178","SERVMERCH",38240,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","XYLOL","YES","ALBERT70",802,7,"CATALOG","MIDEUROPEAN",1911,60,46,0.333,NA,80,0.625,50,12.4,1391,51.5,36.1,2,0,2.7,1,38.5,40,114.29,100,0,8258,0,1,12475856267739,0.64443087445622
"T200","SERVMERCH",38240,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","XYLOL","YES","ALBERT70",802,2,"CATALOG","MIDEUROPEAN",1911,60,46,0.333,NA,70,0.625,50,19,1391,47.6,33.3,0,0,2.7,0.7,38.5,40,114.29,100,0,8825,0,1,12113384935289,0.686244962334886
"R34","TARGET",34522,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","NORTHUS",1911,35,50,0.3,14,74,0.25,28,0,2500,58.8,41.2,0,0,2.5,0.7,30,40,114.29,100,0,10611,3.5,1,39681220857762,0.848584626521181
"R15","TARGET",34522,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","NORTHUS",1911,40,50,0.3,13,74,0.25,25,0,2500,58.8,41.2,2,0,2.5,0.5,30,40,114.29,100,0,10426,5.5,1,-117066317265368,0.819556851579927
"X420","AMES",34587,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",827,2,"TABLOID","CANADIAN",1911,30,53,0.333,14,85,0.75,30,15,2290,50,35,0,0,2,1.5,33,40,110.7,100,0,9741,5,1,32148114197606,0.750932299483593
"X389","AMES",34587,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",827,9,"TABLOID","CANADIAN",1911,30,53,0.3,15,80,0.75,30,15,2290,50,35,0,0,2.5,1,33,40,110.7,100,0,10076,1.5,1,-39694966869582,0.795697421926215
"X37","TOYSRUS",34756,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID","CANADIAN",1911,30,54,0.333,16.3,80,0.8125,30,0,2100,60,40,3,0,2.5,1.2,30,40,114.29,100,0,8917,0,1,20119353833136,0.693546709190982
"X771","TOYSRUS",34756,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID","CANADIAN",1911,30,54,NA,14.9,72,1.25,30,3.6,2100,60.2,36.1,1.5,0,2.5,1.2,30,40,114.29,100,0,8716,0,1,52110564793599,0.677790515164693
"G465","WOOLWRTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,43,0.367,13,75,0.75,NA,0,2000,62.5,37.5,0,0,2.5,1.1,30,40,100,100,1,9844,0.5,1,32131125913589,0.584796141426325
"X185","TVGUIDE",25445,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,52.5,43,0.267,15,71,0.75,28,7.4,1500,53.2,39.4,0,0,2.5,1,34,40,98.3,100,1,10447,16.5,1,51283331826594,0.580234079712748
"X199","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,65,43,0.2,16,78,0.75,30,12,2100,46.3,41.7,0,0,2,1,40,40,100,100,1,10475,411.833333333333,1,-39423800831624,0.412503161037802
"X251","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,9,"TABLOID","NORTHUS",1910,65,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,34,0,0,2.5,1,40,40,100,100,0,9829,41.5,1,17328852307284,0.659751438288136
"X199","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,65,42,0.2,17,80,1,22,15,2250,50,35,1,0,2.5,1,40,40,100,100,0,9788,49.5,1,-43183844077034,0.638523026017579
"G519","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","CANADIAN",1910,37.5,43,0.2,16,76,0.9375,NA,0,2180,62.5,37.5,2,0,2.9,1.2,33,40,96.77,100,1,9428,0,1,-22826686349983,0.608513516306444
"G459","WARDS",36059,NA,"KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",NA,NA,42,NA,16.1,73,0.625,30,0,2000,61.9,38.1,0,0,2.8,1,30,NA,NA,NA,1,8508,0,1,-12986495672264,0.671171373999684
"G465","WOOLWORTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,43,0.367,13,75,0.75,NA,0,2000,62.5,37.5,0,0,2.5,1.1,30,40,100,100,1,9851,0.5,1,9087462228432,0.584397213228575
"G3","WOOLWORTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,42,0.3,15.9,78,0.375,32,0,2150,62.5,37.5,0,0,1.7,0.9,30,40,101.67,100,1,10458,19,1,37389714807971,0.58422619267433
"G98","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,40,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,37.2,0,0,2.5,1,33,40,96.77,100,1,10334,7,1,-66161555526127,0.569372253868545
"G625","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,40,43,0.267,17.2,78,0.9375,NA,1,2180,58.3,40.7,2,0,2.4,0.8,33,40,96.77,100,1,9851,0,1,137083072368617,0.583469011327372
"X129","TVGUIDE",25466,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,50,43,0.267,17,72,0.625,30,14.3,1600,47.6,38.1,0,0,2.5,1,34,40,96.77,100,1,10494,78.5,1,-69587360219275,0.717499147375476
"X243","TVGUIDE",25477,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,7,"TABLOID","NORTHUS",1911,50,42,0.2,17,73,0.4375,20,18.5,1800,46.3,35.1,2,0,2.5,1,34,40,100,100,1,9665,1,1,141559959826576,0.596151511930834
"T281","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG","CANADIAN",1910,40,43,0.2,13.5,76,0.75,52,4.4,1726,55,40.6,0,0,3,1,40,40,96.77,100,0,9645,0,1,-213198959764397,0.757309057928164
"G81","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,40,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,40,0.5,0,2.6,1.1,35,40,96.77,100,0,10669,2,1,115903495523696,0.861627448026143
"G81","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,40,51,0.233,15,70,0.25,24,0.5,0,59.5,40,0,0,3,1,35,40,100,100,1,10497,27,1,-178130790017616,0.597152364625826
"G462","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,1,"TABLOID","CANADIAN",1910,32.5,43,0.2,13,80,0.75,28,0,1500,62.5,37.5,0,0,0,0,30,40,100,100,1,9787,1,1,129790245998360,0.589007838138142
"G108","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID","NORTHUS",1910,40,43,0.233,15.6,81,0.5,34,0,2400,62.5,37.5,5,0,NA,0.9,35,40,96.77,100,0,10359,2,1,-74599610245832,0.82488576156417
"G640","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,7,"TABLOID","NORTHUS",1910,37.5,43,0.2,15.8,80,0.5,32,0,2400,62.5,37.5,5,0,2.5,0.9,35,40,96.77,100,0,10535,2,1,129157992119094,0.845351521425815
"O28","TARGET",34553,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,2,"SPIEGEL","CANADIAN",1910,45,42,0.267,14.9,75,1,25,10.5,1660,52.6,36.9,0,0,2.5,1,30,40,101.67,100,0,10471,7,1,-143937360320406,0.81911213002196
"O21","TARGET",34553,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,9,"SPIEGEL","CANADIAN",1910,45,42,0.2,14,80,NA,20,7.6,NA,54.3,38.1,0,0,NA,NA,30,40,101.67,100,0,9063,0,1,116040325077948,0.705458696526594
"X127","KMART",36166,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,45,43,0.2,16,80,0.75,30,3.1,2200,51,45.9,0,0,2.5,1.3,35,40,103.33,100,0,10407,6.5,1,-31599518562216,0.813812451244852
"X374","KMART",36166,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","MOTTER94",828,9,"TABLOID","NORTHUS",1910,50,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,44.3,0,0,2.5,1.3,35,40,96.77,100,0,10305,4,1,135001586317487,0.811567980540411
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,40,45,0.233,13.6,90,0.75,45,0,1386,62.5,37.5,0,0,3,0.7,40,40,96.77,100,1,9331,4,1,-6819473147649,0.622899265083228
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,40,42,0.2,15,65,0.75,55,0,1650,62.5,37.5,0,0,2.5,1,40,40,96.77,100,1,9627,1,1,21487328515250,0.598412116938714
"X795","BRENDLS",34442,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,7,"TABLOID","NORTHUS",1910,50,43,0.267,14,74,0.625,20,2.2,1800,56.2,41.6,0,0,3,1,38,40,96.875,100,1,9760,0,1,-205516466726608,0.588681239791163
"G604","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","CANADIAN",1910,50,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,35.8,0,0,2.5,1.3,30,40,100,100,1,10285,9,1,-88535291435267,0.575618942017976
"G5","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,50,47,0.267,16,92,0.75,35,0,1800,68,32,1,0,2.6,1.2,30,40,100,100,1,10315,33.5,1,56190288745955,0.621551786668995
"W357","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,1,"SPIEGEL","CANADIAN",1910,32.5,47,0.267,16.1,88,0.3125,28,0,2189,62.5,37.5,0,0,2.4,0.8,30,40,100,100,0,10141,12.5,1,-156382185227895,0.765809461260832
"W364","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,32.5,47,0.2,20,79,0.3125,29,0,2189,58.1,41.9,5,0,2.5,1.25,30,40,100,100,0,9425,3,1,259880807941867,0.728075215432651
"G60","JCP",34781,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID","NORTHUS",1910,70,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,37.5,5,0,3,0.9,33,40,100,100,0,10256,1,1,29140410378934,0.816979651993194
"G412","JCP",34781,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,70,43,0.233,16,77,0.8175,28,15.9,2125,46.5,37.6,3,0,1.75,0.6,33,40,100,100,0,9902,1,1,-253500525661725,0.779391231404589
"W406","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","CANADIAN",1910,40,47,0.2,16.53,78,0.8125,24,0,2189,58.8,41.2,0,0,2,0.8,30,40,100,100,0,9894,0,1,266252512904971,0.781896060324432
"G628","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,32.5,45,0.233,14,94,0.625,25,0,1800,66.7,33.3,0,0,2.1,1,30,40,100,100,1,10702,47,1,-475192715495132,0.625034162374346
"W395","TOYSRUS",34259,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,1,"SPIEGEL","CANADIAN",1911,40,47,0.267,15,88,0.5,34,0,1700,62.5,37.5,0,0,0,0,30,40,100,100,1,9453,2,1,735176538735871,0.611011994043787
"T281","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG","NORTHUS",1911,40,46,0.3,15,70,0.75,50,0,1800,53.9,46.1,0,0,2.5,1,40,40,100,100,1,10328,111,1,-48440263301158,0.840967462818618
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1911,40,50,0.233,14,70,0.75,45,0,1800,60.2,39.8,0,0,2.5,1,40,40,100,100,1,9920,15.5,1,127625634246231,0.609382370034539
"X760","TVGUIDE",25447,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,2,"TABLOID","NORTHUS",1911,45,41,0.2,15,78,0.75,20,14.6,1800,48.5,36.9,0,0,2.5,1,34,40,100,100,0,10599,1,1,-117860258053263,0.857027983082489
"O1","TARGET",34554,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",827,2,"SPIEGEL","NORTHUS",1910,45,42,0.2,14,75,1,20,11.2,1800,51,37.8,8,0,2.5,1,35,40,100,100,0,10123,15.5,1,-36690014082855,0.754635801678523
"O14","TARGET",34554,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",827,9,"SPIEGEL","NORTHUS",1911,45,42,0.333,14,75,1,20,0,1800,58.9,41.1,8,0,3,2,35,40,100,100,0,9400,1,1,-185572809667717,0.731654844444417
"X770","KMART",36167,"NO","KEY",NA,"BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID","SCANDANAVIAN",1910,45,41,0.333,15.8,78,1,40,0,2300,62.5,37.5,4,0,2.5,1.4,35,40,100,100,0,9698,2,1,57270422343516,0.756134832413556
"X766","KMART",36167,"NO","KEY",NA,"BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID","SCANDANAVIAN",1910,45,41,0.2,14.6,74,1,32,21,2300,47.6,31.4,4,0,2.5,1.1,35,40,96.77,100,0,9399,0,1,80896626399802,0.734490993940546
"X001","TVGUIDE",25450,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,45,42,0.4,14.8,72,0.625,20,0,1800,58.8,41.2,0,0,2.5,0.9,34,40,106.25,100,0,10474,18,1,266531345860355,0.781114695760999
"G81","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","MIDEUROPEAN",1910,50,42,0.267,16,88,0.75,33,11.5,1650,52.1,36.4,0,0,2.5,1,38,40,106.25,100,0,10396,3,1,-224918143897901,0.825379817950313
"G5","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,2,"TABLOID","MIDEUROPEAN",1910,50,42,0.3,17,88,0.75,30,0,1600,62.5,27.5,5,0,2.6,1,38,40,106.25,100,1,9872,3,1,38399833670747,0.58787015460232
"G5","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","MIDEUROPEAN",1910,50,42,0.233,15,90,1,35,0,1650,55.5,44.5,0,0,2.5,1,38,40,100,100,1,10021,3,1,10358942946992,0.579406938460007
"X019","TVGUIDE",25450,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",NA,50,42,0.367,15.5,73,0.625,20,3.6,1800,60.2,36.2,0,0,2.5,0.9,34,40,106.25,100,0,9660,0,1,99954606975957,0.758746350184057
"T351","AUSTADS",38120,"YES","KEY","YES",NA,"GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,45,43,0.3,20,84,0.625,33,NA,1200,NA,NA,0,0,2.5,0.5,40,40,106.25,100,1,9553,0.5,1,-437961444992533,0.601876174187955
"X304","ECKERDS",34692,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID","CANADIAN",1910,45,42,0.3,15,70,0.8125,40,0,1500,58.8,41.2,3,0,2,1,30,40,100,100,1,10176,73,1,-34445921824752,0.729583457109856
"W30","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","NORTHUS",1910,40,42,0.2,12.7,84,0.5,32,0,1750,62.5,37.5,0,0,2.5,0.9,40,40,100,100,0,10575,24,1,418640381740285,0.771577908898161
"X220","GUIDEPOSTS",23048,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,40,42,0.333,15.5,64,0.625,20,10.5,1550,52.6,36.9,0,0,2,0.6,40,40,106.25,100,0,9781,1,1,-208278922760174,0.767324107039279
"X809","GUIDEPOSTS",23048,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1910,40,42,0.333,16,78,0.625,20,0,1550,62.5,37.5,0,0,2.5,1,40,40,106.25,100,0,10320,4.5,1,184321110823093,0.811422563109047
"M208","ABBEYPRESS",27490,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,32,42,0.233,16,70,0.625,46,0,1350,60.2,39.8,0,0,3,1,34,40,100,100,0,9807,20,1,-191767166031251,0.71309517716149
"F466","ABBEYPRESS",27490,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,32,42,0.233,16,70,0.625,48,0,1350,63.9,36.1,0,0,3,1,34,40,100,100,0,9599,2,1,292412212400776,0.746812383534925
"X295","TVGUIDE",25452,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,67.5,50,0.167,16.5,73,0.875,20,18.1,1800,47.6,34.3,0,0,2.5,0.8,34,40,110.71,100,1,9839,13,1,-272518979933852,0.609343910771673
"I010","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,9,"CATALOG","CANADIAN",1911,45,60,0.3,16,88,0.75,33,0,1500,56.8,43.2,0,0,2.9,1.1,40,40,103.22,100,1,9995,2,1,-125213163537659,0.579034981731014
"W785","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",816,2,"SPIEGEL","NORTHUS",1910,42,42,0.267,14.5,78,1,28,0,1800,61.7,38.3,0,0,2.5,2,40,40,100,100,1,9919,6,1,134065072987920,0.590820858499392
"I349","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",815,2,"CATALOG","CANADIAN",1910,45,40,0.3,16,89,0.625,22,0,1300,60,40,1,0,2.5,1,40,40,106.45,100,1,9786,13.5,1,39658697776753,0.61366670029847
"I317","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",815,2,"CATALOG","CANADIAN",1910,45,42,0.267,14,89,0.75,26,0,1450,58.8,41.2,1,0,2.5,1,40,40,103.22,100,1,9924,7.5,1,-81913850946171,0.593391633462108
"F219","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,9,"CATALOG","NORTHUS",1910,40,54,0.3,14.8,87,NA,29,0,1000,58.8,41.2,0,0,2.9,1,40,40,106.45,100,1,9650,1,1,102695075782916,0.597041812633584
"I331","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,9,"CATALOG","CANADIAN",1910,45,42,0.367,16,83,0.625,30,0,1950,58.8,41.2,0,0,2.5,1,40,40,106.45,100,1,10100,5.5,1,-203996220857792,0.579553711316235
"F121","HANOVERHSE",34099,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,45,41,0.267,13.3,70,0.75,50,0,1700,60.2,39.8,0,0,3,0.8,38,40,117.85,100,0,9571,0,1,257961600043380,0.750297373568864
"F133","HANOVERHSE",34099,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,45,41,0.267,13.3,70,0.75,50,0,1700,63.9,36.1,0,0,3,0.7,38,40,117.85,100,0,9363,0,1,-923358249256159,0.731266594991847
"W30","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",816,9,"SPIEGEL","NORTHUS",NA,35,42,0.2,15.5,80,1,26,0,1800,62.5,37.5,3,0,2.5,2,40,40,100,100,0,9331,0,1,816124266261613,0.728424136696904
"X837","TVGUIDE",25452,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",1910,65,50,0.2,15.1,75,0.625,20,19,1800,47.6,33.4,0,0,2.7,0.6,34,40,110.71,100,0,10466,8.5,1,577284399216598,0.813117607087711
"X819","TVGUIDE",25451,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,55,40,0.3,15.1,69,0.625,20,19.5,1450,44.2,36.3,0,0,2.5,0.9,34,40,106.45,100,0,9810,0,1,-1177378741198580,0.773425138863045
"B125","MODMAT",48201,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1911,62,52,0.433,15,78,0.75,28,5.9,1400,58.8,35.3,4,0,2.5,0.8,40,40,103.22,100,1,9823,16.5,1,1302178580926854,0.617517993946663
"R32","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,42,0.2,16,70,0.375,28,0,2400,58.8,41.2,3,0,3,0.8,30,40,106.45,100,1,10334,45,1,-2380422400681580,0.645396678138234
"F372","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,40,54,0.267,22.2,77,0.625,32,6.25,1000,56.25,37.5,0,0,3,1.2,40,40,106.45,100,1,10022,1,1,3562928221093274,0.575719103260803
"R1","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","CANADIAN",1910,37.5,40,0.2,14,80,0.25,24,0,2400,58.8,41.2,2,0,2.5,0.8,30,40,106.45,100,0,10264,17.5,1,-1250406513527801,0.761894015986073
"R3","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,50,NA,15.5,95,0.625,26,0,2350,62.5,37.5,1,0,2.6,0.6,30,40,106.45,100,0,10057,1,1,943492790095186,0.795415014534587
"R9","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,41,NA,15,80,0.5,30,0,2398,58.8,41.2,9,0,2.5,0.7,30,40,106.45,100,0,10108,0.5,1,-206686953714202,0.802582034510075
"X342","AMES",34590,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,9,"TABLOID","CANADIAN",1910,50,40,0.3,15,72,0.75,30,0,2233,58.8,41.2,8,0,1.5,1,33,40,106.45,100,0,10114,5,1,500795452993703,0.787725590127443
"X242","AMES",34590,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,2,"TABLOID","CANADIAN",1910,50,40,0.233,15,88,0.75,30,0,2233,58.8,41.2,8,0,3,1,33,40,106.45,100,0,10173,13.5,1,-1529375356721830,0.765746050859463
