"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","label","degree","betweenness","clustering.coefficient","bonacich","weight"
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,5,3746,1151.7052623821,0.877338563779477,0,0.552549650085507
7.8,0.59,0.33,2,0.074,24,120,0.9968,3.25,0.54,9.4,5,3922,1441.19519244945,0.890566107495617,7,0.72197964826112
7.3,0.58,0.3,2.4,0.074,15,55,0.9968,3.46,0.59,10.2,5,3319,358.138863913864,0.890820640173358,7,0.749966014747081
11.5,0.3,0.6,2,0.067,12,27,0.9981,3.11,0.97,10.1,6,2390,291.404229104229,0.870847165746688,13,0.932062203105376
5.4,0.835,0.08,1.2,0.046,13,93,0.9924,3.57,0.85,13,7,1399,97.4107142857143,0.840251144639994,23,0.883072422495806
6.9,1.09,0.06,2.1,0.061,12,31,0.9948,3.51,0.43,11.4,4,2451,387.174639249639,0.876559600426422,-3,0.364615150289928
9.6,0.32,0.47,1.4,0.056,9,24,0.99695,3.22,0.82,10.3,7,1812,123.192334054834,0.841670072074454,16,0.869801965240228
8.8,0.37,0.48,2.1,0.097,39,145,0.9975,3.04,1.03,9.3,5,2269,138.381299256299,0.880999538037562,-1,0.631807661378977
6.8,0.5,0.11,1.5,0.075,16,49,0.99545,3.36,0.79,9.5,5,3164,268.747204909932,0.894262514216839,-6,0.827490872817817
7,0.42,0.35,1.6,0.088,16,39,0.9961,3.34,0.55,9.2,5,4074,1251.45247008035,0.89231133908371,3,0.74722463253074
7,0.43,0.36,1.6,0.089,14,37,0.99615,3.34,0.56,9.2,6,4019,906.892322280403,0.888775819845753,-3,0.645675102985801
12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,7,1970,113.455655863744,0.85284291056235,20,0.663237453170649
12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,7,1970,104.455655863744,0.85284291056235,-4,0.663237453170649
7.8,0.57,0.31,1.8,0.069,26,120,0.99625,3.29,0.53,9.3,5,3999,1553.07987886297,0.893464119454521,-8,0.772326395643279
7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4,5,3563,1141.10929713561,0.892841616017723,-7,0.778765367570162
11,0.3,0.58,2.1,0.054,7,19,0.998,3.31,0.88,10.5,7,1864,458.92923049173,0.843717362391684,-18,0.823964260163375
9.7,0.53,0.6,2,0.039,5,19,0.99585,3.3,0.86,12.4,6,2864,826.0416748671,0.861465477777193,12,0.786589912657593
8,0.725,0.24,2.8,0.083,10,62,0.99685,3.35,0.56,10,6,3734,1030.64252209489,0.890716376030232,-17,0.612227933376642
11.6,0.44,0.64,2.1,0.059,5,15,0.998,3.21,0.67,10.2,6,2344,299.14009046509,0.86657448825955,0,0.93889970627727
8.2,0.57,0.26,2.2,0.06,28,65,0.9959,3.3,0.43,10.1,5,3175,238.388808413808,0.888151804346011,-5,0.708566650924631
7.8,0.735,0.08,2.4,0.092,10,41,0.9974,3.24,0.71,9.8,6,2880,163.957653457653,0.878478187385668,-9,0.775175000076145
7,0.49,0.49,5.6,0.06,26,121,0.9974,3.34,0.76,10.5,5,2425,16.825,0.891311681265018,19,0.798081341031413
8.7,0.625,0.16,2,0.101,13,49,0.9962,3.14,0.57,11,5,2994,156.746369855635,0.880378873689408,3,0.604117506526129
8.1,0.725,0.22,2.2,0.072,11,41,0.9967,3.36,0.55,9.1,5,3957,2983.74421101774,0.888764425183176,9,0.691008081866221
7.5,0.49,0.19,1.9,0.076,10,44,0.9957,3.39,0.54,9.7,5,3941,1406.84115616496,0.895444418525123,-13,0.816224714724363
7.8,0.53,0.33,2.4,0.08,24,144,0.99655,3.3,0.6,9.5,5,4082,973.089397938662,0.89498182885232,8,0.799638227354706
7.8,0.34,0.37,2,0.082,24,58,0.9964,3.34,0.59,9.4,6,4168,2780.69707406456,0.891406771396495,-3,0.615361414583937
7.4,0.53,0.26,2,0.101,16,72,0.9957,3.15,0.57,9.4,5,3686,713.100798771232,0.901138362141916,1,0.981743886456569
6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5,5,3000,347.240717819762,0.874650666666667,-5,0.541967545149933
8.6,0.645,0.25,2,0.083,8,28,0.99815,3.28,0.6,10,6,3066,410.665408025105,0.890587254071781,4,0.596286891429238
8.4,0.635,0.36,2,0.089,15,55,0.99745,3.31,0.57,10.4,4,2822,114.919766344766,0.894971857000548,-5,0.462860598535262
7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5,6,3673,323.487718245807,0.891025774906855,-5,0.606801425907696
8.9,0.59,0.5,2,0.337,27,81,0.9964,3.04,1.61,9.5,6,3033,342.224528943279,0.888147049126278,0,0.625495372074281
9,0.82,0.14,2.6,0.089,9,23,0.9984,3.39,0.63,9.8,5,3244,377.300497541674,0.888319250406976,-4,0.708860391477662
7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5,6,3673,386.046541775218,0.891025774906855,2,0.606801425907696
6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,5,3875,341.249607533961,0.88736271720576,14,0.672214079311138
5.2,0.48,0.04,1.6,0.054,19,106,0.9927,3.54,0.62,12.2,7,2056,302.232323232323,0.868015515886309,10,0.499192565032761
8,0.38,0.06,1.8,0.078,12,49,0.99625,3.37,0.52,9.9,6,3501,682.390143628301,0.883857419508888,-2,0.702581952861758
8.5,0.37,0.2,2.8,0.09,18,58,0.998,3.34,0.7,9.6,6,3491,587.310673762512,0.893351259183631,-5,0.575396108633949
6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,5,3875,556.999607533961,0.88736271720576,-1,0.672214079311138
8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,6,2628,72.0142211954712,0.874738029402968,9,0.844270698547263
7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9,6,3423,33.0575389627864,0.89954231181225,15,0.513476926631668
7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9,6,3423,42.0575389627863,0.89954231181225,-3,0.513476926631668
7.2,0.645,0,1.9,0.097,15,39,0.99675,3.37,0.58,9.2,6,3822,601.665018819531,0.896992483088112,-6,0.54508680985326
7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9,6,3423,53.0575389627863,0.89954231181225,7,0.513476926631668
8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,6,2628,65.0142211954712,0.874738029402968,-7,0.844270698547263
8.9,0.635,0.37,1.7,0.263,5,62,0.9971,3,1.09,9.3,5,2468,139.880877455877,0.874817287447553,6,0.555110333394049
12,0.38,0.56,2.1,0.093,6,24,0.99925,3.14,0.71,10.9,6,2490,428.674341374999,0.868533593834799,1,0.989335283073386
7.7,0.58,0.1,1.8,0.102,28,109,0.99565,3.08,0.49,9.8,6,3235,211.131926406926,0.890373197030473,-10,0.603194408194619
15,0.21,0.44,2.2,0.075,10,24,1.00005,3.07,0.84,9.2,7,1940,43.3730991230991,0.850866977340972,5,0.692243546247261
15,0.21,0.44,2.2,0.075,10,24,1.00005,3.07,0.84,9.2,7,1940,61.8730991230991,0.850866977340972,-1,0.692243546247261
7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9,6,3196,252.566047845811,0.878873739846803,7,0.780985647120093
7.1,0.68,0.07,1.9,0.075,16,51,0.99685,3.38,0.52,9.5,5,3811,1450.49966139811,0.893618070288404,-14,0.783571068013556
8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3,5,2854,415.517154087742,0.884068803150949,3,0.656486377121435
7.7,0.53,0.06,1.7,0.074,9,39,0.99615,3.35,0.48,9.8,6,3335,694.24837899384,0.881504171419158,2,0.73668711210798
7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9,6,3196,251.566047845811,0.878873739846803,-1,0.780985647120093
10.8,0.32,0.44,1.6,0.063,16,37,0.9985,3.22,0.78,10,6,2528,104.850063825064,0.892047793906433,16,0.566912176380104
7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9,6,3197,145.089309264549,0.887268427626077,-2,0.641883779754169
11.1,0.35,0.48,3.1,0.09,5,21,0.9986,3.17,0.53,10.5,5,3254,1085.04471833722,0.875755631706612,8,0.547398530896013
7.7,0.775,0.42,1.9,0.092,8,86,0.9959,3.23,0.59,9.5,5,2682,30.5540043290043,0.896337195875489,16,0.904740579243103
7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9,6,3197,252.839309264549,0.887268427626077,0,0.641883779754169
8,0.57,0.23,3.2,0.073,17,119,0.99675,3.26,0.57,9.3,5,4059,1138.31823522625,0.8924380010749,-13,0.750175486100277
9.4,0.34,0.37,2.2,0.075,5,13,0.998,3.22,0.62,9.2,5,3263,1538.58578854496,0.86840404311407,-18,0.482967326532288
6.6,0.695,0,2.1,0.075,12,56,0.9968,3.49,0.67,9.2,5,3398,1266.25380901778,0.881347970070292,-17,0.605232735577523
7.7,0.41,0.76,1.8,0.611,8,45,0.9968,3.06,1.26,9.4,5,2532,204.190818903319,0.898976680578152,13,0.992796135460218
10,0.31,0.47,2.6,0.085,14,33,0.99965,3.36,0.8,10.5,7,2857,484.132949433608,0.878505948757848,-2,0.436186059353003
7.9,0.33,0.23,1.7,0.077,18,45,0.99625,3.29,0.65,9.3,5,4309,1839.88390091656,0.895920931787166,-3,0.809188796144624
7,0.975,0.04,2,0.087,12,67,0.99565,3.35,0.6,9.4,4,2691,77.8498737373737,0.891799174636703,-3,0.443267264454233
8,0.52,0.03,1.7,0.07,10,35,0.99575,3.34,0.57,10,5,3613,1309.93738760981,0.884620429474404,-5,0.64123598628372
7.9,0.37,0.23,1.8,0.077,23,49,0.9963,3.28,0.67,9.3,5,4208,2202.3431054168,0.893534524612617,7,0.764842112181901
12.5,0.56,0.49,2.4,0.064,5,27,0.9999,3.08,0.87,10.9,5,2498,214.508903726992,0.859840454181527,22,0.435014419670313
11.8,0.26,0.52,1.8,0.071,6,10,0.9968,3.2,0.72,10.2,7,2198,723.263880767925,0.845765073611994,10,0.795304286350334
8.1,0.87,0,3.3,0.096,26,61,1.00025,3.6,0.72,9.8,4,2576,139.03060966811,0.891858746974377,8,0.445284890740633
7.9,0.35,0.46,3.6,0.078,15,37,0.9973,3.35,0.86,12.8,8,2761,114.106684981685,0.895202282591622,30,0.25963787453543
6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4,6,3734,761.506988033073,0.873543410935535,-21,0.938447109172889
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,6,2350,103.314215645466,0.866702296789906,-5,0.9422572311356
7.9,0.545,0.06,4,0.087,27,61,0.9965,3.36,0.67,10.7,6,3817,230.726770859859,0.892968317594809,-5,0.587586084187024
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,6,2350,69.3142156454656,0.866702296789906,2,0.9422572311356
10.9,0.37,0.58,4,0.071,17,65,0.99935,3.22,0.78,10.1,5,2633,151.177979210332,0.882794906911884,1,0.645360876694256
8.4,0.715,0.2,2.4,0.076,10,38,0.99735,3.31,0.64,9.4,5,3378,907.757060164002,0.891084803645467,-3,0.752505708120563
7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4,5,3686,221.132852115205,0.902535621327026,-20,0.973139522385504
7.9,0.545,0.06,4,0.087,27,61,0.9965,3.36,0.67,10.7,6,3817,366.976770859859,0.892968317594809,7,0.587586084187024
6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4,6,3734,1568.15540628149,0.873543410935535,9,0.938447109172889
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,6,2350,140.314215645466,0.866702296789906,-2,0.9422572311356
10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6,8,1349,27.7857142857143,0.860466242767667,31,0.356586556593213
8.9,0.4,0.32,5.6,0.087,10,47,0.9991,3.38,0.77,10.5,7,2519,105.064420138685,0.864656832654527,-8,0.537934546380791
11.4,0.26,0.44,3.6,0.071,6,19,0.9986,3.12,0.82,9.3,6,2520,372.819876395535,0.863987653010684,-6,0.859671835163262
7.7,0.27,0.68,3.5,0.358,5,10,0.9972,3.25,1.08,9.9,7,1575,24.4085497835498,0.850601102885172,5,0.684003845652582
7.6,0.52,0.12,3,0.067,12,53,0.9971,3.36,0.57,9.1,5,3640,1024.45214495214,0.888539393468722,0,0.698395528946148
8.9,0.4,0.32,5.6,0.087,10,47,0.9991,3.38,0.77,10.5,7,2519,219.397753472018,0.864656832654527,1,0.537934546380791
9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8,5,2866,94.5668747918748,0.886260626491163,4,0.688869440394906
9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8,5,2866,135.566874791875,0.886260626491163,-1,0.688869440394906
12,0.45,0.55,2,0.073,25,49,0.9997,3.1,0.76,10.3,6,2631,225.496666637456,0.886843839727137,15,0.631116929111531
7.5,0.4,0.12,3,0.092,29,53,0.9967,3.37,0.7,10.3,6,3667,1158.65911769689,0.888159086291551,-17,0.64365180954019
8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6,7,2558,89.4021658896659,0.871525594894749,-18,0.480015756472751
11.6,0.42,0.53,3.3,0.105,33,98,1.001,3.2,0.95,9.2,5,2815,226.838379675879,0.888719421270576,23,0.731689907761883
8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6,7,2558,152.561829755212,0.871525594894749,-1,0.480015756472751
11,0.2,0.48,2,0.343,6,18,0.9979,3.3,0.71,10.5,5,2415,289.063668141322,0.861743558083265,1,0.448451383715815
10.4,0.55,0.23,2.7,0.091,18,48,0.9994,3.22,0.64,10.3,6,2991,642.265326533632,0.88946932385491,17,0.607730931282252
6.9,0.36,0.25,2.4,0.098,5,16,0.9964,3.41,0.6,10.1,6,3172,1377.99674746049,0.875958725248188,5,0.843329176913267
13.3,0.34,0.52,3.2,0.094,17,53,1.0014,3.05,0.81,9.5,6,2887,489.868018896308,0.881272668999757,-1,0.723629478382291
10.8,0.5,0.46,2.5,0.073,5,27,1.0001,3.05,0.64,9.5,5,2743,314.561686924187,0.870732833351709,1,0.511189515294176
10.6,0.83,0.37,2.6,0.086,26,70,0.9981,3.16,0.52,9.9,5,3083,162.901108372304,0.894179777641089,14,0.829603228747084
7.1,0.63,0.06,2,0.083,8,29,0.99855,3.67,0.73,9.6,5,2881,270.720598274275,0.896164591206497,-8,0.888670668179306
7.2,0.65,0.02,2.3,0.094,5,31,0.9993,3.67,0.8,9.7,5,2968,259.408005371821,0.875769747297479,-10,0.55376120304845
6.9,0.67,0.06,2.1,0.08,8,33,0.99845,3.68,0.71,9.6,5,3353,902.891096270431,0.891487972567845,10,0.761168454134233
7.5,0.53,0.06,2.6,0.086,20,44,0.9965,3.38,0.59,10.7,6,4587,6110.84371573261,0.892285204718237,-8,0.615749356783761
11.1,0.18,0.48,1.5,0.068,7,15,0.9973,3.22,0.64,10.1,6,2455,435.358838310383,0.864377397811775,-11,0.872840971371181
8.3,0.705,0.12,2.6,0.092,12,28,0.9994,3.51,0.72,10,5,2812,636.700949050949,0.875323110324474,-3,0.552667831273531
7.4,0.67,0.12,1.6,0.186,5,21,0.996,3.39,0.54,9.5,5,3352,595.257856909173,0.881426043962186,10,0.607395162974305
8.4,0.65,0.6,2.1,0.112,12,90,0.9973,3.2,0.52,9.2,5,2678,301.700984473043,0.875600663947928,-29,0.558468107286986
10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,6,2891,398.51588150154,0.870151595333193,3,0.986251219628882
7.6,0.62,0.32,2.2,0.082,7,54,0.9966,3.36,0.52,9.4,5,3757,1198.50008545376,0.88222361676536,9,0.606403374822683
10.3,0.41,0.42,2.4,0.213,6,14,0.9994,3.19,0.62,9.5,6,2426,289.276350855027,0.869570860202566,-16,0.972660444556703
10.3,0.43,0.44,2.4,0.214,5,12,0.9994,3.19,0.63,9.5,6,2248,135.939026251526,0.868114424561875,-2,0.992779775830954
7.4,0.29,0.38,1.7,0.062,9,30,0.9968,3.41,0.53,9.5,6,3673,2404.87712189771,0.877702594727684,-9,0.828169497706563
10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,6,2891,452.619025579684,0.870151595333193,11,0.986251219628882
7.9,0.53,0.24,2,0.072,15,105,0.996,3.27,0.54,9.4,6,4011,2190.26093242842,0.888566233539737,-6,0.648335587006727
9,0.46,0.31,2.8,0.093,19,98,0.99815,3.32,0.63,9.5,6,2989,407.170013320013,0.888585515058435,9,0.618663625870088
8.6,0.47,0.3,3,0.076,30,135,0.9976,3.3,0.53,9.4,5,3844,902.794494312877,0.896853041827135,-5,0.853519869805862
7.4,0.36,0.29,2.6,0.087,26,72,0.99645,3.39,0.68,11,5,4172,2674.99030316089,0.890384300111825,4,0.709707259377053
7.1,0.35,0.29,2.5,0.096,20,53,0.9962,3.42,0.65,11,6,3566,1174.97893993262,0.890147100786177,11,0.614774623321536
9.6,0.56,0.23,3.4,0.102,37,92,0.9996,3.3,0.65,10.1,5,2574,208.169094794095,0.880511980511981,-7,0.616991821267822
9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,6,3710,575.799780774781,0.888599557863349,-6,0.638931651894819
9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,7,3351,501.877867724064,0.876506355317511,8,0.45640471940552
9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,6,3710,747.349780774781,0.888599557863349,-2,0.638931651894819
9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,7,3351,541.777867724063,0.876506355317511,-1,0.45640471940552
9.3,0.61,0.26,3.4,0.09,25,87,0.99975,3.24,0.62,9.7,5,3334,346.731184835341,0.896542424469651,-8,0.873140359129816
7.8,0.62,0.05,2.3,0.079,6,18,0.99735,3.29,0.63,9.3,5,3392,595.444953524288,0.881549111513933,-1,0.607837674216609
10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,6,2925,227.689134476634,0.883963637461871,14,0.681121377261314
10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,6,2518,101.248420044008,0.872907115893695,7,0.883538595844052
10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,6,2518,416.581753377342,0.872907115893695,-1,0.883538595844052
11.6,0.53,0.66,3.65,0.121,6,14,0.9978,3.05,0.74,11.5,7,1703,77.4610861360861,0.853261532732767,7,0.649031864544033
10.3,0.44,0.5,4.5,0.107,5,13,0.998,3.28,0.83,11.5,5,2427,234.074676712177,0.858480811536378,-8,0.427600193591414
13.4,0.27,0.62,2.6,0.082,6,21,1.0002,3.16,0.67,9.7,6,3046,1120.42041609409,0.870451796758701,-3,0.987417155239418
10.7,0.46,0.39,2,0.061,7,15,0.9981,3.18,0.62,9.5,5,2622,154.590799916458,0.873242414080495,28,0.536318230001841
10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,6,2487,116.986836774337,0.877619961829683,6,0.775279443318186
10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,6,2487,169.886836774337,0.877619961829683,-1,0.775279443318186
8,0.58,0.28,3.2,0.066,21,114,0.9973,3.22,0.54,9.4,6,3560,581.99052971882,0.891236071450742,-13,0.601305745393238
8.4,0.56,0.08,2.1,0.105,16,44,0.9958,3.13,0.52,11,5,3426,855.989272715588,0.883165067519117,-12,0.62727871377837
7.9,0.65,0.01,2.5,0.078,17,38,0.9963,3.34,0.74,11.7,7,3544,1264.13613350799,0.882190394644664,7,0.422811687053371
11.9,0.695,0.53,3.4,0.128,7,21,0.9992,3.17,0.84,12.2,7,1600,114.415725940726,0.838555442522889,19,0.941689339775527
8.9,0.43,0.45,1.9,0.052,6,16,0.9948,3.35,0.7,12.5,6,2498,331.200424575425,0.863254390138708,-7,0.843241655598554
7.8,0.43,0.32,2.8,0.08,29,58,0.9974,3.31,0.64,10.3,5,3821,1770.57885390753,0.889859709508967,-20,0.71367989047916
12.4,0.49,0.58,3,0.103,28,99,1.0008,3.16,1,11.5,6,2730,433.19827393195,0.883198459520127,-6,0.686407153995647
12.5,0.28,0.54,2.3,0.082,12,29,0.9997,3.11,1.36,9.8,7,1942,50.989917027417,0.860208017364807,2,0.570360573560359
12.2,0.34,0.5,2.4,0.066,10,21,1,3.12,1.18,9.2,6,2353,192.281644050394,0.869869039704231,-7,0.958584199009359
10.6,0.42,0.48,2.7,0.065,5,18,0.9972,3.21,0.87,11.3,6,2620,505.431562187812,0.867135826426476,-3,0.937802368828312
10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,2394,77.3141069306511,0.871635015776571,-6,0.910206861682759
10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,2394,161.564106930651,0.871635015776571,1,0.910206861682759
11.9,0.57,0.5,2.6,0.082,6,32,1.0006,3.12,0.78,10.7,6,3284,1146.00414287295,0.879453570629325,4,0.773222208594152
7,0.685,0,1.9,0.067,40,63,0.9979,3.6,0.81,9.9,5,2616,310.333505383505,0.880744974562241,8,0.618782213232442
6.6,0.815,0.02,2.7,0.072,17,34,0.9955,3.58,0.89,12.3,7,2971,1069.22450130279,0.873482503929331,-5,0.472070152025379
13.8,0.49,0.67,3,0.093,6,15,0.9986,3.02,0.93,12,6,1949,69.8740642828104,0.872262521894517,19,0.86855941492372
9.6,0.56,0.31,2.8,0.089,15,46,0.9979,3.11,0.92,10,6,3754,1242.70114787174,0.887875986512957,-5,0.65018161055641
9.1,0.785,0,2.6,0.093,11,28,0.9994,3.36,0.86,9.4,6,3047,697.438879584467,0.872377586820562,-5,0.929071278979593
10.7,0.67,0.22,2.7,0.107,17,34,1.0004,3.28,0.98,9.9,6,3042,302.310321198409,0.890403307706876,16,0.597841010276999
9.1,0.795,0,2.6,0.096,11,26,0.9994,3.35,0.83,9.4,6,2979,378.341565093404,0.874454514937899,3,0.869646379617807
7.7,0.665,0,2.4,0.09,8,19,0.9974,3.27,0.73,9.3,5,3225,712.913860159448,0.890681366306995,-6,0.751171947868618
13.5,0.53,0.79,4.8,0.12,23,77,1.0018,3.18,0.77,13,5,2073,39.6191724941725,0.895921571792906,13,0.92994781883784
6.1,0.21,0.4,1.4,0.066,40.5,165,0.9912,3.25,0.59,11.9,6,2139,95.875,0.866728590320347,11,0.956690036177447
6.7,0.75,0.01,2.4,0.078,17,32,0.9955,3.55,0.61,12.8,6,3656,879.247413970655,0.899016287226283,-6,0.522631184617423
11.5,0.41,0.52,3,0.08,29,55,1.0001,3.26,0.88,11,5,3469,1044.83360589574,0.880928330759237,-4,0.598362967888735
10.5,0.42,0.66,2.95,0.116,12,29,0.997,3.24,0.75,11.7,7,1702,154.975371850372,0.847143904920386,9,0.747070643416611
11.9,0.43,0.66,3.1,0.109,10,23,1,3.15,0.85,10.4,7,1947,361.451186313686,0.848084279057114,-9,0.739605675420067
12.6,0.38,0.66,2.6,0.088,10,41,1.001,3.17,0.68,9.8,6,3150,1153.55409035409,0.882423212444626,-6,0.713729941933259
8.2,0.7,0.23,2,0.099,14,81,0.9973,3.19,0.7,9.4,5,3161,439.762498509403,0.890418193033187,1,0.748860741704723
8.6,0.45,0.31,2.6,0.086,21,50,0.9982,3.37,0.91,9.9,6,3297,783.410317460317,0.888995035491851,2,0.621958182976721
11.9,0.58,0.66,2.5,0.072,6,37,0.9992,3.05,0.56,10,5,3163,1145.68314082718,0.872532106906948,-8,0.518975943629766
12.5,0.46,0.63,2,0.071,6,15,0.9988,2.99,0.87,10.2,5,2435,382.618914418915,0.864493267403922,1,0.467198487635114
12.8,0.615,0.66,5.8,0.083,7,42,1.0022,3.07,0.73,10,7,2122,41.4707473082473,0.864580070926407,6,0.530528478077081
10,0.42,0.5,3.4,0.107,7,21,0.9979,3.26,0.93,11.8,6,2099,207.881761294261,0.865154710366051,7,0.913711541067929
12.8,0.615,0.66,5.8,0.083,7,42,1.0022,3.07,0.73,10,7,2122,43.7832473082473,0.864580070926407,-2,0.530528478077081
10.4,0.575,0.61,2.6,0.076,11,24,1,3.16,0.69,9,5,2841,420.522711316461,0.880774313012852,6,0.613025522554205
10.3,0.34,0.52,2.8,0.159,15,75,0.9998,3.18,0.64,9.4,5,3036,619.820283719548,0.887558241817337,-1,0.703754471362954
9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,7,2153,206.088050838051,0.851023393870584,-2,0.69712400874764
6.9,0.765,0.02,2.3,0.063,35,63,0.9975,3.57,0.78,9.9,5,2182,54.4188524195103,0.891631415652601,5,0.816329134714946
7.9,0.24,0.4,1.6,0.056,11,25,0.9967,3.32,0.87,8.7,6,2732,829.171778629867,0.866137061003931,-5,0.903030778137452
9.1,0.28,0.48,1.8,0.067,26,46,0.9967,3.32,1.04,10.6,6,3302,1308.58316683317,0.876453340936158,-12,0.838362640393982
7.4,0.55,0.22,2.2,0.106,12,72,0.9959,3.05,0.63,9.2,5,2975,66.1818647855413,0.890584062067265,7,0.759572340571902
14,0.41,0.63,3.8,0.089,6,47,1.0014,3.01,0.81,10.8,6,2506,134.604046798612,0.873940456204155,5,0.857016380546732
11.5,0.54,0.71,4.4,0.124,6,15,0.9984,3.01,0.83,11.8,7,1414,117.53605006105,0.844831788054954,2,0.779555065828197
11.5,0.45,0.5,3,0.078,19,47,1.0003,3.26,1.11,11,6,3181,511.734645315163,0.890243609621662,6,0.603343439559401
9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,7,2153,297.288050838051,0.851023393870584,4,0.69712400874764
11.4,0.625,0.66,6.2,0.088,6,24,0.9988,3.11,0.99,13.3,6,2049,74.7074786324786,0.882546785642156,-4,0.673771111640436
8.3,0.42,0.38,2.5,0.094,24,60,0.9979,3.31,0.7,10.8,6,2990,433.816680541681,0.883455769595887,-2,0.691223003822573
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6,2911,219.968580862946,0.878969973218757,-6,0.766831999289475
13.7,0.415,0.68,2.9,0.085,17,43,1.0014,3.06,0.8,10,6,3188,511.256713643254,0.898311810082031,2,0.519835147334029
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6,2911,172.968580862946,0.878969973218757,1,0.766831999289475
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6,2911,247.040009434374,0.878969973218757,0,0.766831999289475
7.7,0.51,0.28,2.1,0.087,23,54,0.998,3.42,0.74,9.2,5,3840,439.557370815459,0.896166187328297,3,0.837491993785464
7.4,0.63,0.07,2.4,0.09,11,37,0.9979,3.43,0.76,9.7,6,3257,164.717900563489,0.888774989513378,11,0.623666845839547
7.8,0.54,0.26,2,0.088,23,48,0.9981,3.41,0.74,9.2,6,4165,1304.37197481741,0.89513626102615,-20,0.571891189400539
8.3,0.66,0.15,1.9,0.079,17,42,0.9972,3.31,0.54,9.6,6,3675,971.04358912964,0.897138886131242,16,0.540552405942594
7.8,0.46,0.26,1.9,0.088,23,53,0.9981,3.43,0.74,9.2,6,3989,1037.15891175818,0.895941529943038,-4,0.55933458369181
9.6,0.38,0.31,2.5,0.096,16,49,0.9982,3.19,0.7,10,7,2606,231.341467070511,0.872093144761942,-2,0.476511479520592
5.6,0.85,0.05,1.4,0.045,12,88,0.9924,3.56,0.82,12.9,8,1356,95.4532106782107,0.852618477154745,23,0.393020613604217
