"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"M65","CASLIVING",38059,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,42.5,52,0.233,18,70,0.625,45,0,1700,58.8,41.2,0,0,3,0.7,34,40,103.125,100,0,9106,14,1,-40202991525,0.76816019836231
"X367","TVGUIDE",25443,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1911,47.5,54,0.3,14,65,0.625,25,16.1,1500,44.6,39.3,4,0,2.5,1,34,40,114.29,100,1,8975,52,1,4645671480753,0.660159277213628
"T178","SERVMERCH",38240,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","XYLOL","YES","ALBERT70",802,7,"CATALOG","MIDEUROPEAN",1911,60,46,0.333,NA,80,0.625,50,12.4,1391,51.5,36.1,2,0,2.7,1,38.5,40,114.29,100,0,7696,0,1,718450299631,0.661592684115988
"T200","SERVMERCH",38240,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","XYLOL","YES","ALBERT70",802,2,"CATALOG","MIDEUROPEAN",1911,60,46,0.333,NA,70,0.625,50,19,1391,47.6,33.3,0,0,2.7,0.7,38.5,40,114.29,100,0,8055,0,1,583316215555,0.692882150567536
"R34","TARGET",34522,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","NORTHUS",1911,35,50,0.3,14,74,0.25,28,0,2500,58.8,41.2,0,0,2.5,0.7,30,40,114.29,100,0,9468,13.5,1,-2768289873203,0.812414479235421
"R15","TARGET",34522,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","NORTHUS",1911,40,50,0.3,13,74,0.25,25,0,2500,58.8,41.2,2,0,2.5,0.5,30,40,114.29,100,0,9262,6,1,3984852178200,0.807243283498415
"X420","AMES",34587,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",827,2,"TABLOID","CANADIAN",1911,30,53,0.333,14,85,0.75,30,15,2290,50,35,0,0,2,1.5,33,40,110.7,100,0,8815,2,1,23555204346,0.765058887571802
"X389","AMES",34587,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",827,9,"TABLOID","CANADIAN",1911,30,53,0.3,15,80,0.75,30,15,2290,50,35,0,0,2.5,1,33,40,110.7,100,0,9282,8.33333333333333,1,671794705219,0.803397763492864
"X37","TOYSRUS",34756,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID","CANADIAN",1911,30,54,0.333,16.3,80,0.8125,30,0,2100,60,40,3,0,2.5,1.2,30,40,114.29,100,0,8159,3,1,293132115666,0.696385624878611
"X771","TOYSRUS",34756,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID","CANADIAN",1911,30,54,NA,14.9,72,1.25,30,3.6,2100,60.2,36.1,1.5,0,2.5,1.2,30,40,114.29,100,0,7785,0,1,-2375880824706,0.669083247761197
"G465","WOOLWRTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,43,0.367,13,75,0.75,NA,0,2000,62.5,37.5,0,0,2.5,1.1,30,40,100,100,1,9176,1,1,-1164715056980,0.566341401944355
"X185","TVGUIDE",25445,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,52.5,43,0.267,15,71,0.75,28,7.4,1500,53.2,39.4,0,0,2.5,1,34,40,98.3,100,1,9414,26.3333333333333,1,-6262805548001,0.586404580911897
"X199","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,65,43,0.2,16,78,0.75,30,12,2100,46.3,41.7,0,0,2,1,40,40,100,100,1,9582,514.25,1,3088398865274,0.435196364328574
"X251","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,9,"TABLOID","NORTHUS",1910,65,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,34,0,0,2.5,1,40,40,100,100,0,9062,104,1,-2960128734594,0.593274428201609
"X199","KMART",36165,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,65,42,0.2,17,80,1,22,15,2250,50,35,1,0,2.5,1,40,40,100,100,0,8947,72.8333333333333,1,5851938139982,0.633941770730324
"G519","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","CANADIAN",1910,37.5,43,0.2,16,76,0.9375,NA,0,2180,62.5,37.5,2,0,2.9,1.2,33,40,96.77,100,1,8750,5,1,4177377141537,0.599506089494971
"G459","WARDS",36059,NA,"KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",NA,NA,42,NA,16.1,73,0.625,30,0,2000,61.9,38.1,0,0,2.8,1,30,NA,NA,NA,1,7726,0,1,-4313414477225,0.669254485569865
"G465","WOOLWORTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,43,0.367,13,75,0.75,NA,0,2000,62.5,37.5,0,0,2.5,1.1,30,40,100,100,1,9183,1,1,4067090689805,0.565914841012714
"G3","WOOLWORTH",34996,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,35,42,0.3,15.9,78,0.375,32,0,2150,62.5,37.5,0,0,1.7,0.9,30,40,101.67,100,1,9430,11,1,-9934163708393,0.564237437492423
"G98","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,40,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,37.2,0,0,2.5,1,33,40,96.77,100,1,9411,3.5,1,11323607471127,0.555563904241478
"G625","AMES",34588,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,40,43,0.267,17.2,78,0.9375,NA,1,2180,58.3,40.7,2,0,2.4,0.8,33,40,96.77,100,1,9162,0,1,-17872688408873,0.565857787685648
"X129","TVGUIDE",25466,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,50,43,0.267,17,72,0.625,30,14.3,1600,47.6,38.1,0,0,2.5,1,34,40,96.77,100,1,9567,82.8333333333333,1,11992098756600,0.667227029688896
"X243","TVGUIDE",25477,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,7,"TABLOID","NORTHUS",1911,50,42,0.2,17,73,0.4375,20,18.5,1800,46.3,35.1,2,0,2.5,1,34,40,100,100,1,8746,2.33333333333333,1,-21689865750575,0.595804923601839
"T281","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG","CANADIAN",1910,40,43,0.2,13.5,76,0.75,52,4.4,1726,55,40.6,0,0,3,1,40,40,96.77,100,0,9014,1,1,23158805209557,0.790462673841768
"G81","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,40,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,40,0.5,0,2.6,1.1,35,40,96.77,100,0,9777,10,1,-12692022551135,0.86389357827837
"G81","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,40,51,0.233,15,70,0.25,24,0.5,0,59.5,40,0,0,3,1,35,40,100,100,1,9486,37,1,30994769569816,0.597190734113183
"G462","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,1,"TABLOID","CANADIAN",1910,32.5,43,0.2,13,80,0.75,28,0,1500,62.5,37.5,0,0,0,0,30,40,100,100,1,8738,20,1,-32602556437050,0.623754690962513
"G108","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID","NORTHUS",1910,40,43,0.233,15.6,81,0.5,34,0,2400,62.5,37.5,5,0,NA,0.9,35,40,96.77,100,0,9428,1,1,12115463131420,0.842909124787161
"G640","HILLS",34716,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,7,"TABLOID","NORTHUS",1910,37.5,43,0.2,15.8,80,0.5,32,0,2400,62.5,37.5,5,0,2.5,0.9,35,40,96.77,100,0,9722,9,1,-16333575938188,0.859227377535553
"O28","TARGET",34553,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,2,"SPIEGEL","CANADIAN",1910,45,42,0.267,14.9,75,1,25,10.5,1660,52.6,36.9,0,0,2.5,1,30,40,101.67,100,0,9481,14,1,28677365336735,0.812669488116434
"O21","TARGET",34553,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,9,"SPIEGEL","CANADIAN",1910,45,42,0.2,14,80,NA,20,7.6,NA,54.3,38.1,0,0,NA,NA,30,40,101.67,100,0,8631,0,1,-30213971013217,0.749776242970892
"X127","KMART",36166,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","MOTTER94",828,2,"TABLOID","NORTHUS",1910,45,43,0.2,16,80,0.75,30,3.1,2200,51,45.9,0,0,2.5,1.3,35,40,103.33,100,0,9710,28.0833333333333,1,11654617062248,0.802753142638981
"X374","KMART",36166,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","MOTTER94",828,9,"TABLOID","NORTHUS",1910,50,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,44.3,0,0,2.5,1.3,35,40,96.77,100,0,9435,9.5,1,-23934890568629,0.819343431051949
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,40,45,0.233,13.6,90,0.75,45,0,1386,62.5,37.5,0,0,3,0.7,40,40,96.77,100,1,8769,1,1,22243588821797,0.592299178667497
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,40,42,0.2,15,65,0.75,55,0,1650,62.5,37.5,0,0,2.5,1,40,40,96.77,100,1,9205,10.5,1,-51080262851531,0.577497428371227
"X795","BRENDLS",34442,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,7,"TABLOID","NORTHUS",1910,50,43,0.267,14,74,0.625,20,2.2,1800,56.2,41.6,0,0,3,1,38,40,96.875,100,1,9005,1,1,105752766390094,0.576965147061366
"G604","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","CANADIAN",1910,50,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,35.8,0,0,2.5,1.3,30,40,100,100,1,9286,26.0833333333333,1,-48590502198111,0.594525654809623
"G5","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,50,47,0.267,16,92,0.75,35,0,1800,68,32,1,0,2.6,1.2,30,40,100,100,1,9291,22.9166666666667,1,101782386743273,0.589562927549364
"W357","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,1,"SPIEGEL","CANADIAN",1910,32.5,47,0.267,16.1,88,0.3125,28,0,2189,62.5,37.5,0,0,2.4,0.8,30,40,100,100,0,9002,2,1,-116610265970000,0.786451410604251
"W364","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,32.5,47,0.2,20,79,0.3125,29,0,2189,58.1,41.9,5,0,2.5,1.25,30,40,100,100,0,8501,7,1,197871697511412,0.720645529021066
"G60","JCP",34781,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID","NORTHUS",1910,70,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,37.5,5,0,3,0.9,33,40,100,100,0,9228,5.5,1,-361537408625449,0.804399793804108
"G412","JCP",34781,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID","NORTHUS",1910,70,43,0.233,16,77,0.8175,28,15.9,2125,46.5,37.6,3,0,1.75,0.6,33,40,100,100,0,8856,4,1,873537913496919,0.764739169083594
"W406","TOYSRUS",34759,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","CANADIAN",1910,40,47,0.2,16.53,78,0.8125,24,0,2189,58.8,41.2,0,0,2,0.8,30,40,100,100,0,8888,1,1,-1450754103489687,0.77577206847724
"G628","WOOLWORTH",34997,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","CANADIAN",1910,32.5,45,0.233,14,94,0.625,25,0,1800,66.7,33.3,0,0,2.1,1,30,40,100,100,1,9683,147.166666666667,1,1769401356567240,0.798424790860704
"W395","TOYSRUS",34259,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,1,"SPIEGEL","CANADIAN",1911,40,47,0.267,15,88,0.5,34,0,1700,62.5,37.5,0,0,0,0,30,40,100,100,1,8131,3,1,-1351758458744089,0.64156425284897
"T281","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG","NORTHUS",1911,40,46,0.3,15,70,0.75,50,0,1800,53.9,46.1,0,0,2.5,1,40,40,100,100,1,9543,259.5,1,-68772582172230,0.804708573780748
"F601","MODMAT",47106,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1911,40,50,0.233,14,70,0.75,45,0,1800,60.2,39.8,0,0,2.5,1,40,40,100,100,1,9166,26.5,1,221234509061144,0.603332970680626
"X760","TVGUIDE",25447,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","MOTTER94",821,2,"TABLOID","NORTHUS",1911,45,41,0.2,15,78,0.75,20,14.6,1800,48.5,36.9,0,0,2.5,1,34,40,100,100,0,9670,29,1,-259399851548133,0.795455362251551
"O1","TARGET",34554,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",827,2,"SPIEGEL","NORTHUS",1910,45,42,0.2,14,75,1,20,11.2,1800,51,37.8,8,0,2.5,1,35,40,100,100,0,9418,19,1,141725148800918,0.791549148694118
"O14","TARGET",34554,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",827,9,"SPIEGEL","NORTHUS",1911,45,42,0.333,14,75,1,20,0,1800,58.9,41.1,8,0,3,2,35,40,100,100,0,8578,1,1,581894707680139,0.741851251195518
"X770","KMART",36167,"NO","KEY",NA,"BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID","SCANDANAVIAN",1910,45,41,0.333,15.8,78,1,40,0,2300,62.5,37.5,4,0,2.5,1.4,35,40,100,100,0,8667,3.5,1,-852922725077213,0.745442692722498
"X766","KMART",36167,"NO","KEY",NA,"BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID","SCANDANAVIAN",1910,45,41,0.2,14.6,74,1,32,21,2300,47.6,31.4,4,0,2.5,1.1,35,40,96.77,100,0,8377,1,1,1340274185605781,0.721398956490303
"X001","TVGUIDE",25450,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,45,42,0.4,14.8,72,0.625,20,0,1800,58.8,41.2,0,0,2.5,0.9,34,40,106.25,100,0,9718,21,1,-1698734592861969,0.823283862222241
"G81","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,9,"TABLOID","MIDEUROPEAN",1910,50,42,0.267,16,88,0.75,33,11.5,1650,52.1,36.4,0,0,2.5,1,38,40,106.25,100,0,9431,19,1,1450777617031854,0.793100832707226
"G5","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,2,"TABLOID","MIDEUROPEAN",1910,50,42,0.3,17,88,0.75,30,0,1600,62.5,27.5,5,0,2.6,1,38,40,106.25,100,1,8996,8,1,-2364034816730546,0.587440761427994
"G5","LURIAS",36805,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",815,2,"TABLOID","MIDEUROPEAN",1910,50,42,0.233,15,90,1,35,0,1650,55.5,44.5,0,0,2.5,1,38,40,100,100,1,9038,9.5,1,3964398510074384,0.586844666850888
"X019","TVGUIDE",25450,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",NA,50,42,0.367,15.5,73,0.625,20,3.6,1800,60.2,36.2,0,0,2.5,0.9,34,40,106.25,100,0,9041,0,1,-3261494661170366,0.796319471877051
"T351","AUSTADS",38120,"YES","KEY","YES",NA,"GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,45,43,0.3,20,84,0.625,33,NA,1200,NA,NA,0,0,2.5,0.5,40,40,106.25,100,1,8577,5,1,1283288239103291,0.611565790126014
"X304","ECKERDS",34692,"NO","KEY","YES","BENTON","GALLATIN","COATED","UNCOATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID","CANADIAN",1910,45,42,0.3,15,70,0.8125,40,0,1500,58.8,41.2,3,0,2,1,30,40,100,100,1,9210,77.3333333333333,1,-128200480949766,0.687850897486474
"W30","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","NORTHUS",1910,40,42,0.2,12.7,84,0.5,32,0,1750,62.5,37.5,0,0,2.5,0.9,40,40,100,100,0,9620,9.5,1,688930357168478,0.843657492718826
"X220","GUIDEPOSTS",23048,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,40,42,0.333,15.5,64,0.625,20,10.5,1550,52.6,36.9,0,0,2,0.6,40,40,106.25,100,0,9232,5,1,1211318329762132,0.806245540578749
"X809","GUIDEPOSTS",23048,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1910,40,42,0.333,16,78,0.625,20,0,1550,62.5,37.5,0,0,2.5,1,40,40,106.25,100,0,9573,18.5,1,-2198449058111840,0.811826944272855
"M208","ABBEYPRESS",27490,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,32,42,0.233,16,70,0.625,46,0,1350,60.2,39.8,0,0,3,1,34,40,100,100,0,9167,18.5,1,459423702806131,0.763951903840422
"F466","ABBEYPRESS",27490,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,32,42,0.233,16,70,0.625,48,0,1350,63.9,36.1,0,0,3,1,34,40,100,100,0,8992,1,1,-603344776413236,0.787857687406504
"X295","TVGUIDE",25452,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,67.5,50,0.167,16.5,73,0.875,20,18.1,1800,47.6,34.3,0,0,2.5,0.8,34,40,110.71,100,1,9086,22.6666666666667,1,1360491015627397,0.603049891679291
"I010","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,9,"CATALOG","CANADIAN",1911,45,60,0.3,16,88,0.75,33,0,1500,56.8,43.2,0,0,2.9,1.1,40,40,103.22,100,1,8878,1.5,1,-2848161140887042,0.585831727358741
"W785","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",816,2,"SPIEGEL","NORTHUS",1910,42,42,0.267,14.5,78,1,28,0,1800,61.7,38.3,0,0,2.5,2,40,40,100,100,1,8836,34.5,1,1746488055867214,0.640471860079619
"I349","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",815,2,"CATALOG","CANADIAN",1910,45,40,0.3,16,89,0.625,22,0,1300,60,40,1,0,2.5,1,40,40,106.45,100,1,8883,22,1,330411824618484,0.616362621406553
"I317","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",815,2,"CATALOG","CANADIAN",1910,45,42,0.267,14,89,0.75,26,0,1450,58.8,41.2,1,0,2.5,1,40,40,103.22,100,1,8931,8,1,-1393691619044178,0.5917367151334
"F219","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,9,"CATALOG","NORTHUS",1910,40,54,0.3,14.8,87,NA,29,0,1000,58.8,41.2,0,0,2.9,1,40,40,106.45,100,1,8734,0,1,3151186290585934,0.593171780406302
"I331","AUSTADS",38121,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,9,"CATALOG","CANADIAN",1910,45,42,0.367,16,83,0.625,30,0,1950,58.8,41.2,0,0,2.5,1,40,40,106.45,100,1,9244,13.5,1,-1688762715531269,0.579202529874745
"F121","HANOVERHSE",34099,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG","NORTHUS",1910,45,41,0.267,13.3,70,0.75,50,0,1700,60.2,39.8,0,0,3,0.8,38,40,117.85,100,0,8956,1,1,730643788680739,0.783631818883522
"F133","HANOVERHSE",34099,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG","NORTHUS",1910,45,41,0.267,13.3,70,0.75,50,0,1700,63.9,36.1,0,0,3,0.7,38,40,117.85,100,0,8782,0,1,-868545104982019,0.766270950747355
"W30","SHEPLERS",35001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",816,9,"SPIEGEL","NORTHUS",NA,35,42,0.2,15.5,80,1,26,0,1800,62.5,37.5,3,0,2.5,2,40,40,100,100,0,8608,2,1,-397886434999948,0.742695897229338
"X837","TVGUIDE",25452,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",1910,65,50,0.2,15.1,75,0.625,20,19,1800,47.6,33.4,0,0,2.7,0.6,34,40,110.71,100,0,9705,7,1,-112595238080243,0.863016294642307
"X819","TVGUIDE",25451,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID","NORTHUS",1910,55,40,0.3,15.1,69,0.625,20,19.5,1450,44.2,36.3,0,0,2.5,0.9,34,40,106.45,100,0,9376,15.3333333333333,1,2093835100452792,0.796154533704084
"B125","MODMAT",48201,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1911,62,52,0.433,15,78,0.75,28,5.9,1400,58.8,35.3,4,0,2.5,0.8,40,40,103.22,100,1,8737,7,1,-1857611334209358,0.603417921412033
"R32","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,42,0.2,16,70,0.375,28,0,2400,58.8,41.2,3,0,3,0.8,30,40,106.45,100,1,9319,68.5,1,2400272474068232,0.661650954971437
"F372","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,40,54,0.267,22.2,77,0.625,32,6.25,1000,56.25,37.5,0,0,3,1.2,40,40,106.45,100,1,8993,1,1,-5968770183106330,0.577725659153118
"R1","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL","CANADIAN",1910,37.5,40,0.2,14,80,0.25,24,0,2400,58.8,41.2,2,0,2.5,0.8,30,40,106.45,100,0,9506,67.5,1,3143033333396328,0.690177031305998
"R3","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,50,NA,15.5,95,0.625,26,0,2350,62.5,37.5,1,0,2.6,0.6,30,40,106.45,100,0,9063,1,1,-1388581846573834,0.796327060029659
"R9","TARGET",34556,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL","CANADIAN",1910,37.5,41,NA,15,80,0.5,30,0,2398,58.8,41.2,9,0,2.5,0.7,30,40,106.45,100,0,9305,6,1,-253071299105076,0.812606270028274
"X342","AMES",34590,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,9,"TABLOID","CANADIAN",1910,50,40,0.3,15,72,0.75,30,0,2233,58.8,41.2,8,0,1.5,1,33,40,106.45,100,0,9322,20.5,1,-675939202960177,0.776485279963428
"X242","AMES",34590,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",827,2,"TABLOID","CANADIAN",1910,50,40,0.233,15,88,0.75,30,0,2233,58.8,41.2,8,0,3,1,33,40,106.45,100,0,9446,43,1,3673046938423986,0.736309848308971
